fin_year,flow,budget_category,budget_entry,flow_type,value
2012,expenditure,Ministries and Departments,Pension and Rewards,Aid,0
2012,expenditure,Ministries and Departments,Pension and Rewards,Aid,0
2012,expenditure,Ministries and Departments,Pension and Rewards,Capital Expenditure,0
2012,expenditure,Ministries and Departments,Pension and Rewards,Capital Expenditure,0
2012,expenditure,Ministries and Departments,Pension and Rewards,Borrowing,0
2012,expenditure,Ministries and Departments,Pension and Rewards,Borrowing,0
2012,expenditure,Ministries and Departments,Pension and Rewards,Expenditure for loans,0
2012,expenditure,Ministries and Departments,Pension and Rewards,Expenditure for loans,0
2012,expenditure,Ministries and Departments,Pension and Rewards,Investment in Orgs,0
2012,expenditure,Ministries and Departments,Pension and Rewards,Investment in Orgs,0
2012,expenditure,Ministries and Departments,Pension and Rewards,Savings,0
2012,expenditure,Ministries and Departments,Pension and Rewards,Savings,0
2012,expenditure,Ministries and Departments,Rail Transportation,General Expenditure,80880.63894
2012,expenditure,Ministries and Departments,Rail Transportation,General Expenditure,0
2012,expenditure,Ministries and Departments,Rail Transportation,Interest payments,0
2012,expenditure,Ministries and Departments,Rail Transportation,Interest payments,0
2012,expenditure,Ministries and Departments,Rail Transportation,Aid,0
2012,expenditure,Ministries and Departments,Rail Transportation,Aid,0
2012,expenditure,Ministries and Departments,Rail Transportation,Capital Expenditure,127304.7827
2012,expenditure,Ministries and Departments,Rail Transportation,Capital Expenditure,19486.812
2012,expenditure,Ministries and Departments,Rail Transportation,Borrowing,0
2012,expenditure,Ministries and Departments,Rail Transportation,Borrowing,0
2012,expenditure,Ministries and Departments,Rail Transportation,Expenditure for loans,2569.2018
2012,expenditure,Ministries and Departments,Rail Transportation,Expenditure for loans,0
2012,expenditure,Ministries and Departments,Rail Transportation,Investment in Orgs,0
2012,expenditure,Ministries and Departments,Rail Transportation,Investment in Orgs,0
2012,expenditure,Ministries and Departments,Rail Transportation,Savings,0
2012,expenditure,Ministries and Departments,Rail Transportation,Savings,0
2012,expenditure,Ministries and Departments,Religious Affairs,General Expenditure,4401.26112
2012,expenditure,Ministries and Departments,Religious Affairs,General Expenditure,230.254
2012,expenditure,Ministries and Departments,Religious Affairs,Interest payments,0
2012,expenditure,Ministries and Departments,Religious Affairs,Interest payments,0
2012,expenditure,Ministries and Departments,Religious Affairs,Aid,371.01
2012,expenditure,Ministries and Departments,Religious Affairs,Aid,0
2012,expenditure,Ministries and Departments,Religious Affairs,Capital Expenditure,743.90685
2012,expenditure,Ministries and Departments,Religious Affairs,Capital Expenditure,7.013
2012,expenditure,Ministries and Departments,Religious Affairs,Borrowing,0
2012,expenditure,Ministries and Departments,Religious Affairs,Borrowing,0
2012,expenditure,Ministries and Departments,Religious Affairs,Expenditure for loans,0
2012,expenditure,Ministries and Departments,Religious Affairs,Expenditure for loans,0
2012,expenditure,Ministries and Departments,Religious Affairs,Investment in Orgs,0
2012,expenditure,Ministries and Departments,Religious Affairs,Investment in Orgs,0
2012,expenditure,Ministries and Departments,Religious Affairs,Savings,0
2012,expenditure,Ministries and Departments,Religious Affairs,Savings,0
2012,expenditure,Ministries and Departments,Rewards and Lump Sum Pension,General Expenditure,27060.5
2012,expenditure,Ministries and Departments,Rewards and Lump Sum Pension,General Expenditure,0
2012,expenditure,Ministries and Departments,Rewards and Lump Sum Pension,Interest payments,0
2012,expenditure,Ministries and Departments,Rewards and Lump Sum Pension,Interest payments,0
2012,expenditure,Ministries and Departments,Rewards and Lump Sum Pension,Aid,0
2012,expenditure,Ministries and Departments,Rewards and Lump Sum Pension,Aid,0
2012,expenditure,Ministries and Departments,Rewards and Lump Sum Pension,Capital Expenditure,0
2012,expenditure,Ministries and Departments,Rewards and Lump Sum Pension,Capital Expenditure,0
2012,expenditure,Ministries and Departments,Rewards and Lump Sum Pension,Borrowing,0
2012,expenditure,Ministries and Departments,Rewards and Lump Sum Pension,Borrowing,0
2012,expenditure,Ministries and Departments,Rewards and Lump Sum Pension,Expenditure for loans,0
2012,expenditure,Ministries and Departments,Rewards and Lump Sum Pension,Expenditure for loans,0
2012,expenditure,Ministries and Departments,Rewards and Lump Sum Pension,Investment in Orgs,0
2012,expenditure,Ministries and Departments,Rewards and Lump Sum Pension,Investment in Orgs,0
2012,expenditure,Ministries and Departments,Rewards and Lump Sum Pension,Savings,0
2012,expenditure,Ministries and Departments,Rewards and Lump Sum Pension,Savings,0
2012,expenditure,Ministries and Departments,Science and Technology,General Expenditure,23013.8168
2012,expenditure,Ministries and Departments,Science and Technology,General Expenditure,0
2012,expenditure,Ministries and Departments,Science and Technology,Interest payments,0
2012,expenditure,Ministries and Departments,Science and Technology,Interest payments,0
2012,expenditure,Ministries and Departments,Science and Technology,Aid,0.2621
2012,expenditure,Ministries and Departments,Science and Technology,Aid,0
2012,expenditure,Ministries and Departments,Science and Technology,Capital Expenditure,19550
2012,expenditure,Ministries and Departments,Science and Technology,Capital Expenditure,0
2012,expenditure,Ministries and Departments,Science and Technology,Borrowing,0
2012,expenditure,Ministries and Departments,Science and Technology,Borrowing,0
2012,expenditure,Ministries and Departments,Science and Technology,Expenditure for loans,0
2012,expenditure,Ministries and Departments,Science and Technology,Expenditure for loans,0
2012,expenditure,Ministries and Departments,Science and Technology,Investment in Orgs,0
2012,expenditure,Ministries and Departments,Science and Technology,Investment in Orgs,0
2012,expenditure,Ministries and Departments,Science and Technology,Savings,0
2012,expenditure,Ministries and Departments,Science and Technology,Savings,0
2012,expenditure,Ministries and Departments,"Social Welfare, Relief and Resettlement",General Expenditure,6848.5511
2012,expenditure,Ministries and Departments,"Social Welfare, Relief and Resettlement",General Expenditure,475.305
2012,expenditure,Ministries and Departments,"Social Welfare, Relief and Resettlement",Interest payments,0.037
2012,expenditure,Ministries and Departments,"Social Welfare, Relief and Resettlement",Interest payments,0
2012,expenditure,Ministries and Departments,"Social Welfare, Relief and Resettlement",Aid,186.103
2012,expenditure,Ministries and Departments,"Social Welfare, Relief and Resettlement",Aid,0
2012,expenditure,Ministries and Departments,"Social Welfare, Relief and Resettlement",Capital Expenditure,7548.2595
2012,expenditure,Ministries and Departments,"Social Welfare, Relief and Resettlement",Capital Expenditure,55
2012,expenditure,Ministries and Departments,"Social Welfare, Relief and Resettlement",Borrowing,0
2012,expenditure,Ministries and Departments,"Social Welfare, Relief and Resettlement",Borrowing,0
2012,expenditure,Ministries and Departments,"Social Welfare, Relief and Resettlement",Expenditure for loans,0.195
2012,expenditure,Ministries and Departments,"Social Welfare, Relief and Resettlement",Expenditure for loans,0
2012,expenditure,Ministries and Departments,"Social Welfare, Relief and Resettlement",Investment in Orgs,0
2012,expenditure,Ministries and Departments,"Social Welfare, Relief and Resettlement",Investment in Orgs,0
2012,expenditure,Ministries and Departments,"Social Welfare, Relief and Resettlement",Savings,0
2012,expenditure,Ministries and Departments,"Social Welfare, Relief and Resettlement",Savings,0
2012,expenditure,Ministries and Departments,Sports,General Expenditure,3769.97
2012,expenditure,Ministries and Departments,Sports,General Expenditure,885
2012,expenditure,Ministries and Departments,Sports,Interest payments,0
2012,expenditure,Ministries and Departments,Sports,Interest payments,0
2012,expenditure,Ministries and Departments,Sports,Aid,25.022
2012,expenditure,Ministries and Departments,Sports,Aid,0
2012,expenditure,Ministries and Departments,Sports,Capital Expenditure,3223.26625
2012,expenditure,Ministries and Departments,Sports,Capital Expenditure,0
2012,expenditure,Ministries and Departments,Sports,Borrowing,0
2012,expenditure,Ministries and Departments,Sports,Borrowing,0
2012,expenditure,Ministries and Departments,Sports,Expenditure for loans,0
2012,expenditure,Ministries and Departments,Sports,Expenditure for loans,0
2012,expenditure,Ministries and Departments,Sports,Investment in Orgs,0
2012,expenditure,Ministries and Departments,Sports,Investment in Orgs,0
2012,expenditure,Ministries and Departments,Sports,Savings,0
2012,expenditure,Ministries and Departments,Sports,Savings,0
2012,expenditure,Ministries and Departments,Transportation,General Expenditure,50187.2177
2012,expenditure,Ministries and Departments,Transportation,General Expenditure,0
2012,expenditure,Ministries and Departments,Transportation,Interest payments,2.6
2012,expenditure,Ministries and Departments,Transportation,Interest payments,0
2012,expenditure,Ministries and Departments,Transportation,Aid,0.8
2012,expenditure,Ministries and Departments,Transportation,Aid,0
2012,expenditure,Ministries and Departments,Transportation,Capital Expenditure,33149.99915
2012,expenditure,Ministries and Departments,Transportation,Capital Expenditure,3067.348
2012,expenditure,Ministries and Departments,Transportation,Borrowing,0
2012,expenditure,Ministries and Departments,Transportation,Borrowing,0
2012,expenditure,Ministries and Departments,Transportation,Expenditure for loans,4.0045
2012,expenditure,Ministries and Departments,Transportation,Expenditure for loans,0.33
2012,expenditure,Ministries and Departments,Transportation,Investment in Orgs,0
2012,expenditure,Ministries and Departments,Transportation,Investment in Orgs,0
2012,expenditure,Ministries and Departments,Transportation,Savings,0
2012,expenditure,Ministries and Departments,Transportation,Savings,0
2012,expenditure,Union Institutions,President,General Expenditure,3566.742
2012,expenditure,Union Institutions,President,Interest payments,0
2012,expenditure,Union Institutions,President,Interest payments,0
2012,expenditure,Union Institutions,President,Aid,5
2012,expenditure,Union Institutions,President,Aid,0
2012,expenditure,Union Institutions,President,Capital Expenditure,347568.8508
2012,expenditure,Union Institutions,President,Capital Expenditure,177050
2012,expenditure,Union Institutions,President,Borrowing,0
2012,expenditure,Union Institutions,President,Borrowing,0
2012,expenditure,Union Institutions,President,Expenditure for loans,0
2012,expenditure,Union Institutions,President,Expenditure for loans,0
2012,expenditure,Union Institutions,President,Investment in Orgs,0
2012,expenditure,Union Institutions,President,Investment in Orgs,0
2012,expenditure,Union Institutions,President,Savings,0
2012,expenditure,Union Institutions,President,Savings,0
2012,expenditure,Union Institutions,Union Attorney General,General Expenditure,889.875
2012,expenditure,Union Institutions,Union Attorney General,General Expenditure,129.162
2012,expenditure,Union Institutions,Union Attorney General,Interest payments,0
